item_id,name,category,subcategory,width_cm,depth_cm,height_cm,mass_kg,temp_requirement,lot_number,current_location,orientation_allowed,hazardous_class,tags_id,priority,expiry_date,maximum_uses,current_uses,usage_remaining,usage_frequency,preferred_zone,status
000782,Movies_Music_Devices_045,Entertainment_and_Leisure_Items,Movies_Music_Devices,25.4,19.1,56.8,4.74,AMBIENT,LOT2026-414,,True,NONE,"[""BAR396012"", ""QR4706""]",25,N/A,,0,,0.14,Crew_Quarters,IN_USE
000783,Movies_Music_Devices_046,Entertainment_and_Leisure_Items,Movies_Music_Devices,59.7,42.4,37.5,10.48,AMBIENT,LOT2024-336,,False,NONE,"[""BAR542521"", ""RFID29034""]",37,N/A,,0,,0.47,Crew_Quarters,ACTIVE
000784,Movies_Music_Devices_047,Entertainment_and_Leisure_Items,Movies_Music_Devices,37.0,13.4,15.9,3.89,AMBIENT,LOT2024-166,,False,NONE,"[""BAR516036"", ""RFID84984""]",29,N/A,,0,,0.43,Crew_Quarters,ACTIVE
000785,Movies_Music_Devices_048,Entertainment_and_Leisure_Items,Movies_Music_Devices,78.0,38.4,59.6,9.23,AMBIENT,LOT2024-763,,True,NONE,"[""BAR392872"", ""RFID77435""]",36,N/A,,0,,0.18,Crew_Quarters,WASTE_EXPIRED
000786,Movies_Music_Devices_049,Entertainment_and_Leisure_Items,Movies_Music_Devices,66.5,44.1,35.2,13.37,AMBIENT,LOT2025-065,,True,NONE,"[""BAR919938"", ""RFID94186"", ""QR9901""]",41,N/A,,0,,0.08,Crew_Quarters,ACTIVE
000787,Movies_Music_Devices_050,Entertainment_and_Leisure_Items,Movies_Music_Devices,17.8,48.5,21.3,17.5,AMBIENT,LOT2026-963,,False,NONE,"[""BAR186997""]",39,N/A,,0,,0.11,Crew_Quarters,PLANNED
000788,Movies_Music_Devices_051,Entertainment_and_Leisure_Items,Movies_Music_Devices,45.8,19.9,42.4,15.59,AMBIENT,LOT2025-539,,True,NONE,"[""BAR730127"", ""RFID83778""]",32,N/A,,0,,0.27,Crew_Quarters,PLANNED
000789,Movies_Music_Devices_052,Entertainment_and_Leisure_Items,Movies_Music_Devices,26.1,76.3,34.2,7.68,AMBIENT,LOT2026-650,,True,NONE,"[""BAR748213"", ""RFID29929""]",26,N/A,,0,,0.48,Crew_Quarters,ACTIVE
000790,Movies_Music_Devices_053,Entertainment_and_Leisure_Items,Movies_Music_Devices,13.4,77.8,27.0,7.98,N/A,LOT2025-480,,True,NONE,"[""BAR437558"", ""RFID49320"", ""QR5117""]",53,N/A,,0,,0.36,Crew_Quarters,ACTIVE
000791,Movies_Music_Devices_054,Entertainment_and_Leisure_Items,Movies_Music_Devices,61.3,51.6,8.7,15.18,AMBIENT,LOT2024-783,,True,NONE,"[""BAR946188""]",28,N/A,,0,,0.21,Crew_Quarters,ACTIVE
000792,Movies_Music_Devices_055,Entertainment_and_Leisure_Items,Movies_Music_Devices,51.4,27.4,24.3,4.76,AMBIENT,LOT2025-127,,True,NONE,"[""BAR861244"", ""RFID98121"", ""QR8264""]",37,N/A,,0,,0.09,Crew_Quarters,ACTIVE
000793,Movies_Music_Devices_056,Entertainment_and_Leisure_Items,Movies_Music_Devices,54.6,46.4,33.8,15.5,AMBIENT,LOT2026-449,,False,NONE,"[""BAR413337""]",58,N/A,,0,,0.31,Crew_Quarters,ACTIVE
000794,Movies_Music_Devices_057,Entertainment_and_Leisure_Items,Movies_Music_Devices,62.8,60.4,53.1,19.0,AMBIENT,LOT2025-116,,True,NONE,"[""BAR757350"", ""RFID86674"", ""QR8983""]",22,N/A,,0,,0.38,Crew_Quarters,ACTIVE
000795,Movies_Music_Devices_058,Entertainment_and_Leisure_Items,Movies_Music_Devices,79.8,52.2,37.9,7.44,AMBIENT,LOT2025-432,,True,NONE,"[""BAR159404"", ""RFID46726""]",51,N/A,,0,,0.37,Crew_Quarters,WASTE_DEPLETED
000796,Movies_Music_Devices_059,Entertainment_and_Leisure_Items,Movies_Music_Devices,33.0,56.7,18.8,7.33,AMBIENT,LOT2025-249,,True,NONE,"[""BAR714239"", ""RFID87474""]",20,N/A,,0,,0.15,Crew_Quarters,BROKEN
000797,Movies_Music_Devices_060,Entertainment_and_Leisure_Items,Movies_Music_Devices,44.2,52.5,36.1,12.25,COLD,LOT2024-605,,True,NONE,"[""BAR978922"", ""RFID22920""]",44,N/A,,0,,0.08,Crew_Quarters,IN_USE
000798,Movies_Music_Devices_061,Entertainment_and_Leisure_Items,Movies_Music_Devices,57.1,73.3,28.2,8.06,AMBIENT,LOT2025-873,,True,NONE,"[""BAR583124"", ""RFID78519"", ""QR7532""]",22,N/A,,0,,0.41,Crew_Quarters,ACTIVE
000799,Movies_Music_Devices_062,Entertainment_and_Leisure_Items,Movies_Music_Devices,56.8,11.8,36.2,0.78,AMBIENT,LOT2025-822,,False,NONE,"[""BAR129752"", ""RFID43228""]",41,N/A,,0,,0.35,Crew_Quarters,ACTIVE
000800,Movies_Music_Devices_063,Entertainment_and_Leisure_Items,Movies_Music_Devices,29.4,64.9,22.8,14.07,AMBIENT,LOT2024-215,,True,NONE,"[""BAR685606"", ""RFID81732""]",60,N/A,,0,,0.38,Crew_Quarters,IN_USE
000801,Movies_Music_Devices_064,Entertainment_and_Leisure_Items,Movies_Music_Devices,22.0,45.0,9.9,7.23,AMBIENT,LOT2024-325,,True,NONE,"[""BAR968937"", ""RFID21853""]",54,N/A,,0,,0.17,Crew_Quarters,ACTIVE
000802,Movies_Music_Devices_065,Entertainment_and_Leisure_Items,Movies_Music_Devices,36.8,28.5,43.9,7.21,AMBIENT,LOT2024-983,,True,NONE,"[""BAR276730"", ""RFID24611"", ""QR6087""]",48,N/A,,0,,0.46,Crew_Quarters,IN_USE
000803,Movies_Music_Devices_066,Entertainment_and_Leisure_Items,Movies_Music_Devices,63.0,47.7,26.9,14.0,AMBIENT,LOT2026-613,,False,NONE,"[""BAR795405"", ""RFID44520"", ""QR6573""]",32,N/A,,0,,0.28,Crew_Quarters,ACTIVE
000804,Movies_Music_Devices_067,Entertainment_and_Leisure_Items,Movies_Music_Devices,17.3,76.9,49.8,17.78,AMBIENT,LOT2024-332,,True,NONE,"[""BAR335745"", ""RFID15344"", ""QR3539""]",38,N/A,,0,,0.34,Crew_Quarters,ACTIVE
000805,Movies_Music_Devices_068,Entertainment_and_Leisure_Items,Movies_Music_Devices,68.3,78.8,18.5,4.75,AMBIENT,LOT2025-250,,False,NONE,"[""BAR121783""]",33,N/A,,0,,0.23,Crew_Quarters,ACTIVE
000806,Movies_Music_Devices_069,Entertainment_and_Leisure_Items,Movies_Music_Devices,23.5,23.0,33.5,8.17,AMBIENT,LOT2025-765,,False,NONE,"[""BAR374194"", ""RFID57706""]",56,N/A,,0,,0.15,Crew_Quarters,ACTIVE
000807,Movies_Music_Devices_070,Entertainment_and_Leisure_Items,Movies_Music_Devices,75.6,32.4,24.6,19.17,AMBIENT,LOT2026-253,,True,NONE,"[""BAR934202"", ""RFID26877"", ""QR9314""]",28,N/A,,0,,0.36,Crew_Quarters,ACTIVE
000808,Movies_Music_Devices_071,Entertainment_and_Leisure_Items,Movies_Music_Devices,67.8,25.9,24.2,14.13,AMBIENT,LOT2024-477,,True,NONE,"[""BAR382206"", ""RFID16973""]",55,N/A,,0,,0.23,Crew_Quarters,ACTIVE
000809,Movies_Music_Devices_072,Entertainment_and_Leisure_Items,Movies_Music_Devices,79.7,11.5,29.7,13.11,AMBIENT,LOT2026-152,,False,NONE,"[""BAR166874"", ""RFID18573""]",42,N/A,,0,,0.15,Crew_Quarters,ACTIVE
000810,Movies_Music_Devices_073,Entertainment_and_Leisure_Items,Movies_Music_Devices,11.9,51.8,28.7,15.36,N/A,LOT2024-678,,True,NONE,"[""BAR574073"", ""RFID98430""]",28,N/A,,0,,0.13,Crew_Quarters,IN_USE
000811,Movies_Music_Devices_074,Entertainment_and_Leisure_Items,Movies_Music_Devices,38.5,63.6,58.9,11.86,N/A,LOT2024-730,,True,NONE,"[""BAR891115"", ""RFID25687""]",20,N/A,,0,,0.05,Crew_Quarters,ACTIVE
000812,Recreation_Materials_001,Entertainment_and_Leisure_Items,Recreation_Materials,61.3,27.4,38.1,15.25,AMBIENT,LOT2024-665,,True,NONE,"[""BAR619018"", ""RFID53488"", ""QR7611""]",31,N/A,,0,,0.3,Crew_Quarters,DISPOSED
000813,Recreation_Materials_002,Entertainment_and_Leisure_Items,Recreation_Materials,38.5,58.7,12.6,7.06,AMBIENT,LOT2024-725,,True,NONE,"[""BAR551266""]",26,N/A,,0,,0.11,Crew_Quarters,ACTIVE
000814,Recreation_Materials_003,Entertainment_and_Leisure_Items,Recreation_Materials,79.0,54.3,23.7,15.11,AMBIENT,LOT2026-063,,True,NONE,"[""BAR684191"", ""RFID58909"", ""QR1028""]",53,N/A,,0,,0.48,Crew_Quarters,ACTIVE
000815,Recreation_Materials_004,Entertainment_and_Leisure_Items,Recreation_Materials,36.9,11.9,54.8,11.4,N/A,LOT2024-652,,True,NONE,"[""BAR751031"", ""RFID80151"", ""QR6656""]",24,N/A,,0,,0.07,Crew_Quarters,ACTIVE
000816,Recreation_Materials_005,Entertainment_and_Leisure_Items,Recreation_Materials,36.2,22.4,29.2,16.97,AMBIENT,LOT2025-032,,False,NONE,"[""BAR752300"", ""RFID80462""]",31,N/A,,0,,0.4,Crew_Quarters,ACTIVE
000817,Recreation_Materials_006,Entertainment_and_Leisure_Items,Recreation_Materials,75.5,17.5,42.6,11.93,WARM,LOT2025-198,,True,NONE,"[""BAR732819"", ""RFID90372""]",30,N/A,,0,,0.47,Crew_Quarters,WASTE
000818,Recreation_Materials_007,Entertainment_and_Leisure_Items,Recreation_Materials,37.2,41.4,11.4,11.22,AMBIENT,LOT2024-246,,True,NONE,"[""BAR957300"", ""RFID62990"", ""QR1960""]",41,N/A,,0,,0.46,Crew_Quarters,WASTE
000819,Recreation_Materials_008,Entertainment_and_Leisure_Items,Recreation_Materials,73.7,59.5,51.1,2.25,AMBIENT,LOT2026-329,,True,NONE,"[""BAR652953"", ""RFID79720""]",53,N/A,,0,,0.38,Crew_Quarters,ACTIVE
000820,Recreation_Materials_009,Entertainment_and_Leisure_Items,Recreation_Materials,19.5,63.4,21.1,12.64,AMBIENT,LOT2024-503,,False,NONE,"[""BAR124991"", ""RFID52141""]",45,N/A,,0,,0.31,Crew_Quarters,ACTIVE
000821,Recreation_Materials_010,Entertainment_and_Leisure_Items,Recreation_Materials,64.0,64.0,43.4,10.69,AMBIENT,LOT2024-315,,True,NONE,"[""BAR716006"", ""RFID84878""]",22,N/A,,0,,0.33,Crew_Quarters,IN_USE
000822,Recreation_Materials_011,Entertainment_and_Leisure_Items,Recreation_Materials,13.3,31.2,15.4,19.29,AMBIENT,LOT2026-895,,True,NONE,"[""BAR554876"", ""RFID78679""]",23,N/A,,0,,0.26,Crew_Quarters,ACTIVE
000823,Recreation_Materials_012,Entertainment_and_Leisure_Items,Recreation_Materials,25.0,42.0,15.2,4.66,AMBIENT,LOT2024-508,,False,NONE,"[""BAR316779"", ""RFID90349"", ""QR7250""]",40,N/A,,0,,0.12,Crew_Quarters,ACTIVE
000824,Recreation_Materials_013,Entertainment_and_Leisure_Items,Recreation_Materials,10.3,26.8,49.8,16.68,N/A,LOT2024-381,,False,NONE,"[""BAR978483"", ""RFID30437"", ""QR5033""]",31,N/A,,0,,0.32,Crew_Quarters,ACTIVE
000825,Recreation_Materials_014,Entertainment_and_Leisure_Items,Recreation_Materials,57.6,59.7,54.6,6.4,AMBIENT,LOT2024-426,,True,NONE,"[""BAR963559"", ""RFID46449""]",37,N/A,,0,,0.11,Crew_Quarters,IN_USE
000826,Recreation_Materials_015,Entertainment_and_Leisure_Items,Recreation_Materials,10.7,58.5,7.3,15.41,AMBIENT,LOT2024-073,,True,NONE,"[""BAR768568"", ""RFID30830""]",28,N/A,,0,,0.25,Crew_Quarters,ACTIVE
000827,Recreation_Materials_016,Entertainment_and_Leisure_Items,Recreation_Materials,76.0,28.0,42.4,18.63,AMBIENT,LOT2025-292,,True,NONE,"[""BAR997065"", ""RFID24220""]",45,N/A,,0,,0.21,Crew_Quarters,WASTE_EXPIRED
000828,Recreation_Materials_017,Entertainment_and_Leisure_Items,Recreation_Materials,16.1,69.3,16.0,10.51,AMBIENT,LOT2024-115,,True,NONE,"[""BAR339751"", ""RFID60864"", ""QR2104""]",22,N/A,,0,,0.14,Crew_Quarters,ACTIVE
000829,Recreation_Materials_018,Entertainment_and_Leisure_Items,Recreation_Materials,20.0,51.8,7.3,18.69,AMBIENT,LOT2026-326,,True,NONE,"[""BAR145883"", ""RFID30016""]",32,N/A,,0,,0.48,Crew_Quarters,WASTE
000830,Recreation_Materials_019,Entertainment_and_Leisure_Items,Recreation_Materials,24.0,55.1,26.5,3.32,AMBIENT,LOT2024-189,,True,NONE,"[""BAR757681"", ""RFID96246""]",38,N/A,,0,,0.03,Crew_Quarters,ACTIVE
000831,Recreation_Materials_020,Entertainment_and_Leisure_Items,Recreation_Materials,52.1,30.1,13.9,11.08,AMBIENT,LOT2026-067,,True,NONE,"[""BAR529836"", ""RFID12288""]",40,N/A,,0,,0.1,Crew_Quarters,WASTE
000832,Recreation_Materials_021,Entertainment_and_Leisure_Items,Recreation_Materials,20.0,17.3,17.9,7.81,AMBIENT,LOT2025-788,,True,NONE,"[""BAR694495"", ""RFID39428""]",56,N/A,,0,,0.04,Crew_Quarters,ACTIVE
